,Positive,Negative
150,,"Call it like you see it??? This current administration is inept at best. Pence as the Coronavirus Czar?  Didn’t Trump say a week ago the virus was a hoax? Democrats are divisive?  Have you heard Trump speak, ever?  You & the fake @foxnews crowd are unbelievable."
151,,"Starbucks is expecting significantly lower sales in its Chinese stores in the second quarter because of coronavirus. Now, it estimates a 50% decline, and a hit of between $400 million to $430 million to its revenue in China vs. earlier expectations. https://cnn.it/2POadAw "
152,,"#Coronavirus Disease ( #COVID-19) - Our World in Data #COVID19

How long does it last? And other details.https://ourworldindata.org/coronavirus "
153,,"The Godfather Part 4?...

Italy Takes China’s Approach To Fighting Rampaging Coronavirus
https://www.forbes.com/sites/kenrapoza/2020/03/08/italy-takes-chinas-approach-to-fighting--rampaging-coronavirus/ …"
154,,Ted Cruz Quarantines Himself After Interacting With Coronavirus-Positive Individual #USPoliticshttps://www.inquisitr.com/5932047/ted-cruz-coronavirus/ …
155,,"My understanding, is that TP comes from China (I have not verified), and in the event Coronavirus restricts imports... Bam, no TP."
156,,DHS should be stop talking about the southern border in the context of Coronavirus. https://twitter.com/realDonaldTrump/status/1237861968721010689 …
157,,whys no one in my college got coronavirus yet #CloseTheSchools
158,,"Across the US, at least 46,000 schools have been closed because of the new coronavirus. https://www.washingtonpost.com/world/2020/03/13/coronavirus-latest-news/?utm …"
159,,"Heard every where sold out on  hand sanitizer and lysol Hmu  in the Dm's #coronapocalypse #coronavirus #StaySafe
#TheHealthDealerpic.twitter.com/eXyFrvBCLY"
160,,"How to beat the Coronavirus - hit the Trail!  The #Appalachain Trail near Helen, GA.pic.twitter.com/I9Ou1aRvLz"
161,,This is an epic rant by one of the big money guys.  The 40 House Republicans and Justin Amash should read it. #coronavirus https://twitter.com/CliffordAsness/status/1239334691523657734 …
162,,Israel Begins Tracking And Texting Those Possibly Exposed To The Coronavirus https://www.npr.org/2020/03/19/818327945/israel-begins-tracking-and-texting-those-possibly-exposed-to-the-coronavirus?ft=nprml&f=1001 …
163,,NYC to release 40 coronavirus-prone inmates from Rikers as early as today https://nypost.com/2020/03/19/nyc-to-release-40-coronavirus-prone-inmates-from-rikers-as-early-as-today/ …
164,,"Question on @Quora: 
When a vaccine for the coronavirus (covid-19) is developed, should anti-vaxers be allowed to opt out for non-medical reasons and still attend public schools? 

https://www.quora.com/When-a-vaccine-for-the-coronavirus-covid-19-is-developed-should-anti-vaxers-be-allowed-to-opt-out-for-non-medical-reasons-and-still-attend-public-schools?ch=2 …
#antivaxers #coronavirus #vaccine #coronapandemic"
165,,"Coronavirus can live on surfaces for days. But it can't travel through the mail, experts say https://www.usatoday.com/story/news/nation/2020/03/21/can-coronavirus-travel-though-mail-experts-say-no/2862947001/ … via @usatoday"
166,,(198) Live with Jason Goodman: Quarantine in Moscow – John Mark Dougan Recovering From Coronavirus - YouTube https://www.youtube.com/watch?v=e37qeJoAI5U&feature=em-lbcastemail …
167,,Is it a crime to purposely go outdoors around people after being told you've tested positive for #coronavirus and told to quarantine for 14-21 days...bc this man is doing the most and should be jailed....@wsoctv
168,,OK. So I just found out I know somebody who died from the #Coronavirus now. Colleague in my field. Fuck.
169,,Big lesson from #chinavirus? Move manufacturing back to US. Classify drug manufacturing as strategic industry vital to US national interests and force big Pharma to manufacture in US/North America. #MadeInAmericaNow #coronavirus @realDonaldTrump @JoeBiden @SpeakerPelosi
170,,"""Saturday Night Live"" will not return from hiatus until further notice because of the coronavirus https://cnn.it/2TT8Lzc "
