,Positive,Negative
104,"To be honest, Prep and Villa’s entire student body would get coronavirus and would still have class.",This social distancing thanks to the Coronavirus is no different for me because I have been stuck at home for a long time trying to find a job with more hours. I edit video and do what work I can and manage my depression but I’m still stuck. #COVIDー19 #StayHome #coronavirus
105,Coronavirus has taught me that when shit isn’t hitting the fan that most people don’t wipe their ass very well and don’t wash their hands with soap.,"You know what I fear more than the Coronavirus? Ignorant, narrow minded, bigoted, selfish and xenophobic individuals who do nothing but drive hate and conspiracy. Also the amount of people who have Med Degrees a from Facebook University all of the sudden makes me ill #COVIDー19"
106,"I heard if your iPhone contact card has your Memoji instead of a real photo of yourself, you're more likely to contract coronavirus. #TheMoreYouKnow",Sean Hannity denied calling coronavirus a hoax nine days after he called coronavirus a hoax https://www.washingtonpost.com/politics/2020/03/19/sean-hannity-denied-calling-coronavirus-hoax-nine-days-after-he-called-coronavirus-hoax/ …
107,"You must be thanking your lucky stripes!

So far your legacy has just been about restricting adults access to lifesaving #vapor products and misinformation...

Today you're on @GMA.

Thank you coronavirus from yours truly, @JeromeAdamsMD",Something is starting to tell me the these NBA stars don’t really have the a Corona Virus and are being used as pawns to get everyone to stay inside. How the hell all these dudes getting test so easily? Something isn’t right
108,Live! Coronavirus free Zone! http://Twitch.tv/DewittEagle ,Corona virus tryna mess with my paper. but there's always a plan man!
109,"Update: Ten states - including Kentucky, Illinois, Ohio, Virginia and West Virginia - have closed schools to combat coronavirus spread https://www.bing.com/search?q=schools%2C+coronavirus&form=EDGEAR&qs=PF&cvid=a53884dc097b4c77b7ef06534d178051&cc=US&setlang=en-US&elv=AQj93OAhDTi*HzTv1paQdnhPaSOgsmj9RDV76AzsP3v4TkvfhTs7qhESCEV**ZhlCzwWFzayRD8VMSrfCvQiUHzIuc2RyFX69QyavK8cgeKh&plvar=0&PC=DCTS …",if i see one more person refer to the coronavirus as the “china virus” i’m gonna SNAP. the origination point of this virus does NOT give you free rain to be racist. i hate it here
110,"""Trump’s Coronavirus Speech Sparks ‘Total Chaos’ in His Own Admin""  https://twitter.com/i/events/1238222607717105664 …","Coronavirus does not mean losing connection... a simple text to each teacher, personalized with who they might be worried about (parent, ill child, ect) allowed me to  connect. 48 texts later+ 100 responses= family... we are in this together. #ocmsstrong #missingmypeeps"
111,"#30for30: How the X! F! L! reboot was taken down by a Coronavirus. 

#CoronavirusPandemichttps://twitter.com/xfl2020/status/1238242448075304961 …","Why the new Coronavirus has been so successful

The virus’ shape, is a spiky ball whose spikes recognize and stick to a protein called ACE2, found on the surface of our cells

This is the first step to infection

Stay in to flatten the curve

#OneVoice1https://apple.news/AFdVqflLvRbW4SHQcTfhhiA …"
112,"""Iran's vast coronavirus burial pits are visible by satellite""  https://twitter.com/i/events/1237807984115408896 …","With coronavirus looming, lawmakers ponder whether to take up controversial bills https://www.wlky.com/article/with-coronavirus-looming-lawmakers-ponder-whether-to-take-up-controversial-bills/31758004 …"
113,"Well, rock my pneumonia! It's an all-new episode of GEEKIN OUT!
We are required by some Term or Condition to do an obligatory episode about CORONAVIRUS!
So, wash your funky hands with soap and hot water and GEEKIN OUT!
https://www.facebook.com/spike.nchris.9/videos/vb.100038091160604/198693744743663/?type=2&theater&notif_t=video_processed&notif_id=1584316588383507 …","In light of the present situation with the Corona virus pandemic, the decision has been made to cancel Jesus Prom this year. 

We recognize that our government and health care leadership desires to “get ahead” of this virus...this is why we are seeing events where large gathering"
114,Coronavirus #Chopped challenge: pick whatever protein you manage to find/have in a can/shoot out the window with a bb-gun up in a tree. Try to find starch/veggie to use.Pick 2-3 other ingredients. Feel free to use some condiments here to get creative. Make a meal!. @TheTedAllen,Damn I’m actually low key sad I’m not gonna go back to Morehead. Never thought I’d be sad about not going back to school. This was my last semester of school before I went to my internship and Coronavirus had to mess it up #CoronavirusOutbreak #COVID19
115,"Team Highlander -
Please take all precautionary measures to protect yourself and family members from the Corona Virus. #1 priority is the health and safety of our Soldiers, Families and DA civilians.
H7",Why @AmyMcGrathKY doesn’t have ads re: Mitch absence and Coronavirus out is beyond me. This is the time to nail his ass to the floor.
116,White claws variety pack cures Coronavirus,"I've noticed a disturbing trend the last two days of Twitter taking similar actions, restricting favoriting and retweets as activity rises pertaining to #coronavirus and #COVID19 hashtags.

I've never had a warning from Twitter before."
117,An excellent read.  #COVID19 #coronavirus #science #God  Interview With Francis Collins of NIH - The Atlantichttps://www.theatlantic.com/ideas/archive/2020/03/interview-francis-collins-nih/608221/ …,I tested negative for coronavirus 
118,Looking for a “2020 Coronavirus type beat”,
119,"Hitting close to home...

People queuing to divorce across China after coronavirus quarantine: https://www.dailymail.co.uk/news/article-8108385/Divorce-cases-spike-China-couples-spend-time-coronavirus-quarantine.html#v-3342353620928280855 …pic.twitter.com/ORh0cy4JtT",
120,Absolutely. @Yair_Rosenberg Thank you. #coronavirus #COVID19 #https://twitter.com/Yair_Rosenberg/status/1239638416318500866 …,
121,Great resource for #homeschool options by the way #coronavirus #COVID19https://twitter.com/brycebutler/status/1239681044594544640 …,
