,Positive,Negative
240,Ghanaian Pastor sells ‘holy oil’ to prevent members from Coronavirus https://www.afronaija.com.ng/news-and-gist/ghanaian-pastor-sells-holy-oil-to-prevent-members-from-coronavirus/ …pic.twitter.com/kldumeDKN7,It's a scary world we live in. Man scared of man. Man wicked to man. Man burn man. While the world is fighting #coronavirus black Americans are fighting #corona #nojob and #RacismInAmerica How are these people surviving? God's grace I'm sure. Sad. #GeorgeFloydMurder
241,"Coronavirus: Chinese hospitals discharge 1,153 patients https://thenewsunlimited.com/coronavirus-chinese-hospitals-discharge-1153-patients/ …pic.twitter.com/iluqLbRhHZ",January-I get d video. February-egugun b careful. March-corona virus. April-indaboski liquid metal May-na the matter we dey settle. What will June be? #igetthevideo #egugun #coronavirus #indaboski #Indabosky #TheMattter #TheMATTER
242,"China has gone far above others, can't imagine completing a 1000 bed - hospital for Coronavirus patients within 10 days. Even though, it was pre - fabricated.","But, protest everywhere in #usa Corona virus has finished? #USArevolts #USARIOTS #USAonFire #USAProtests"
243,"May the peace of the Lord be with the victims 0f #coronavirus ..

God almighty should heal the land of China...",Nigeria posts highest ever coronavirus cases in single day https://goo.gl/fb/kk2FRn via http://Cargohub.ng
244,"Spread the love

Media playback is unsupported on your device
Media captionCoronavirus quarantine: ‘I haven’t had freedom for a month’
The World Health Organization says the official name for the disease caused by the new coronavirus is Covid-19. http://bit.ly/2OPdhMe ","COVID-19: NIGERIA 30 May 2020 11:55pm Nigeria reports 12 new deaths and 553 new cases of coronavirus. Nigeria's highest daily increase so far. Total Cases - 9,855 Recovered Cases - 2,856 Deaths - 273 378 in Lagos!!! #COVID19Nigeria"
245,"Christians in China ask for prayer due to rapid spread of Coronavirus, “We trust in God” https://www.bibliatodo.com/En/christian-news/christians-in-china-ask-for-prayer-due-to-rapid-spread-of-coronavirus-we-trust-in-god/ … via @bibliatodo",Singapore to resume flights to China: Coronavirus live updates https://news.winningbrain.com.ng/2020/05/30/singapore-to-resume-flights-to-china-coronavirus-live-updates/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #winningbrainnews
246,And so... Is Coronavirus caused by angels?,Lagos is filled with corona virus if you reside in Lagos don’t even bother to go for the test you have it already 
247,"WHY DO WE STILL HAVE MININTRY OF EDUCATION IF NIGERIA PUBLIC INSTITUTIONS can't be ranked top 100 among the world universities

The Private Institutions are growing and becoming more authentic than Public institutions
Our Public Educational system is facing CORONAVIRUS already",Nigeria announced more coronavirus cases than Italy today
248,FG ready to tackle Coronavirus –Humanitarian Minister https://www.fabmimi.com/fg-ready-to-tackle-coronavirus-humanitarian-minister/ …pic.twitter.com/qwC8Bw52ni,"The Nigeria Centre for Disease Control, @NCDCgov, has announced that laboratory tests have confirmed 553 new cases of coronavirus infections in the country on Saturday, According to the report published by @NCDCgov on its Twitter handle,… https://thewhistler.ng/covid-19-nigeria-records-553-new-infections-total-cases-rise-to-9855/?utm_source=dlvr.it&amp;utm_medium=twitter - TheWhistler"
249,China’s handling of coronavirus is a diplomatic challenge for WHO http://ow.ly/4nBv50ypTLv pic.twitter.com/jH4DL98xLA,"A guy sent his bae airtime out of joy the girl used his pics as her dp..so this guy decided to use another number to text her and asked who the guy on her dp was,only for her to say ""it's her classmate that had Corona Virus"" "
250,Happy valentine to all the Corona virus victims get well soon and keep fighting we love you,"Breaking: 553 new Coronavirus cases reported in Nigeria, highest number recorded in a single day since the outbreak of the Pandemic https://newswirengr.com/2020/05/31/breaking-553-new-coronavirus-cases-reported-in-nigeria-highest-in-a-single-day/"
251,"With the current situation in Nigeria, if China should open border for only Nigerians to come in without visa and free airlift available, despite the coronavirus Nigerians will troop to China..",These numbers don't scare me anymore. It will be more honourable to die of coronavirus than hunger virus. 
252,Fascinating microscope images reveal the coronavirus’s ‘crown’ shape – Daily Mail https://goo.gl/fb/Z1BbLD ,"Russia to start coronavirus vaccine clinical trials in two weeks, health minister says - National - 9jabase by - "
253,"Message from Start-Rite Schools on #Coronavirus
_
Please swipe left.
_
Our children come first and must be protected at all times. We will continue to work together, and share helpful information that will be in our… https://www.instagram.com/p/B9ITwY1nSNd/?igshid=1cu3vjof9vzui …","Nigeria Records 553 New Coronavirus cases, 378 in Lagos. The highest daily record since March. "
254,"WHO deceived WHO and told them Nigeria's govt response was timely???

Where was WHO when Buhari's aides attacked the Senator who called for a more stricter and adequate screening process at our Airports? This could have prevented the spread of the Coronavirus in Nigeria. https://twitter.com/daily_nigerian/status/1233395552324333568 …","BREAKING: Nigeria records 553 new cases of Coronavirus, total now 9855 "
255,"Netflix hacked Android app available 
Send a dm for yours... Just 1k
#UltimaLoveNG #FridayVibes #TheRiver1Magic #CoolVgeng #SAvsAUS #coronavirus #TheBatmanpic.twitter.com/ZyuYCYFkvQ","Just In: NCDC Confirms 553 New Coronavirus Cases, 378 In Lagos - "
256,40 Years Ago: Writer Who Accurately Predicted Coronavirus https://www.thenewsnigeria.com.ng/2020/02/22/40-years-ago-writer-who-accurately-predicted-coronavirus/ …pic.twitter.com/PD8eREH4MN,"Nigeria Records Major Spike In Coronavirus Cases, , http://sureyarns.com/nigeria-records-major-spike-in-coronavirus-cases/,"
257,Amazing: Jehovah Witness predicted Coronavirus 15 years ago https://www.expressiveinfo.com/amazing-jehovah-witness-predicted-coronavirus-15-years-ago/ …,"SOCCER PUNCH: Coronavirus: No new cases of COVID-19 in the latest round of tests, Premier League confirms https://www.uthadebayo.com.ng/2020/05/coronavirus-no-new-cases-of-covid-19-in.html?spref=tw"
258,"Chinese Doctor Who Postponed His Wedding To Treat Patients Dies Of Coronavirus
http://www.pcbgist.com/2020/02/chinese-doctor-who-postponed-his.html?m=1 …",CNN isn’t talking about corona virus any more
259,I know right ,"Make us vigilant, attentive, and proactive in the eradication of all diseases including coronavirus, malaria, dengue, HIV &amp; AIDS, and others that create suffering and often result in death for many people. Hear our cry, O God. *Follow me; I follow back "
260,Get ready for Coronavirus Conversion Therapy courtesy of @VP !!!!!! ,"The U.S. will end its relationship with the @WHO over its handling of the #coronavirus pandemic, President @realDonaldTrump said on Friday, accusing it of becoming a puppet of China. #COVID19 @GhenhisKhan @NkirukaNistoran"
261,i was told the cure of coronavirus in my dream will you help me reveal it@BBCWorld,"Anticipate , dropping on Audiomack by 12 Tonight fams #samiye #coronavirus #ikujogede #gospelmusic"
262,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,"Italy records 111 new coronavirus deaths, 416 new cases "
263,RT @DFID_Research: ❗️ Health and Socio-Economic Impacts of #PhysicalDistancing for Covid-19 in Africa - new rapid review commissioned by @D…,The coronavirus pandemic has cost LVMH's Bernard Arnault $30 billion - Business Insider https://www.businessinsider.com/who-is-bernard-arnault-richest-person-in-europe-lvmh-life-photos-2019-1
264,RT QuickTake Couples and families in Brazil celebrate Lovers’ Day in drive-in cinemas despite #coronavirus lockdown… https://t.co/c8qbEXMLw0,"South Korea’s daily number of new coronavirus cases dropped below 40 Saturday, amid a stepped-up push to contain cluster infections traced to a distribution center just west of Seoul and fend off a potential virus resurgence. #Coronavirus #SouthKorea https://www.worldstagegroup.com/south-koreas-daily-covid-19-tally-drops-below-40-amid-push-to-contain-cluster-infection/"
265,"RT @IamB_classic: IN THE DARKEST OF DAYS ALL YOU NEED IS “FAITH”

NEW MUSIC 🎼 LINK IN MY BIO

#faith #faithoverfear #hiphop #gospel #fear #…",2020.. I am tired.. You have taken so much already and we are only 5 months in.. So many killings.. Police violence home and abroad.. Kaduna Herdsmen Attacks.. Corona virus.. Not to talk of other ways people are dying. Nigeria...abeg naaaaa. I am tired.
266,"RT @CFASocietyNG: As the lockdown eases, remember that cases of #COVID-19 are still on the rise, so let's continue to practice healthy habi…","Don't advise government to take tough decisions that would increase poverty level in Nigeria in this noble coronavirus pandamic. Nigerians suffer the most. Though we still have hope for change 100%. But if government cannot pacify us, it shouldn't add salt to injury.@FMHDSD"
267,"RT @dabo_salisu: Your heart is free, have the courage to follow it.

#Be2Sure 
#COVID19","Russia confirmed 8,952 new COVID-19 cases in the last 24 hours, raising its total infections to 396,575, its coronavirus response centre said in a statement Saturday. #Covid19 #Russia https://www.worldstagegroup.com/russian-covid-19-cases-exceed-390000/"
268,"RT @thecableng: NMA: 22 doctors have tested positive for COVID-19 in Rivers | TheCable https://t.co/8wxz9BpH50

#COVID19 #StayHome https://…","Sir we are not afraid of corona virus, pls tell the police that wearing the face mask is not easy, our lip gloss nko, even the lipstick self, e Dey comot "
269,RT @ctv_nigeria: Catch us live tomorrow morning at 9 am to 10 am and 10:30 am to 11:30 am as we stream live Holy Mass at the Our Lady Queen…,Hehehheeh... I remember when coronavirus was one of those Two page Virus families in babas textbook
270,RT @Tutsy22: 22 doctors in Rivers state have tested positive for #COVID19.,Katsina Football Teams Miss #RamadanCup Organize By @DankauraDady Scorpion Arena Due To Pandemic Corona Virus !!!
271,"RT @paschal2k2: Very soon COVID-19 case in Nigeria will reach 2 million, yet every body is fine 😂😂😂😂

#NCDC #COVID19",Coronavirus latest cases in Northern Ireland broken down by council area – Belfast Live https://godsofsoccer.com/2020/05/30/coronavirus-latest-cases-in-northern-ireland-broken-down-by-council-area-belfast-live/
272,"RT @_iampilo: Good morning.
• I got slides and kicks in store though...
• Coupled with roundnecks, headwears and other apparels...
• Nation…","livelihood to the ground simply to distract you from coronavirus? Dude, what have you been sniffing? "
273,"RT @FolashayoMary: GAME WON. ALL THANKS TO @BayoMatches FOR THIS  WINNING. HIS GAMES ARE 100 % ACCURATE

#JollofRoad #RabatabyBabs #infinix…","You thought you've seen and heard it all and then an ""intellectual"" starts drawing some connection between covid19 and George Floyd's death. I mean this guy legit said the ongoing violent protest is a distraction from coronavirus. Like people are burning other people's"
274,"Lagos pipeline explosion victims’ camp welcomes another baby 

https://t.co/2WWerH7g3B #COVID19",New post: The Short Film “Isolation” is Raising Awareness on Coronavirus &amp; Staying Safe 
275,RT @Nwankpa_A: This is an insightful report. Thanks for shedding light on some of the key human impacts of #COVID19 in Nigeria,"""Don't Tell"" if you do you will die... Sexual assault occurs commonly worldwide and is particularly pervasive in the developing world including Nigeria. As the Corona Virus ravaged the world the crimes of… https://www.instagram.com/p/CA1BiGQjlmr/?igshid=1wpz858s3btpa"
276,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/tjWNzWZ2Xa,.@khamenei_ir should take measures to protect the health of all prisoners amid grave fears over the spread of #COVID-19 in Iran’s prisons and consider releasing pre-trial detainees and those who are at greater risk from #Coronavirus 
277,"Please, retweet to support their business.","I'm joining with millions of people from all over the world, who are standing with the @UN Chief @AntonioGuterres on his bold call for a #GlobalCeasefire amidst #Covid19Pandemic. Sign and RT! #Coronavirus "
278,"Today's “Voice of Liberty” online newspaper front page.
Read these and more on https://t.co/eHbvB5YN86… https://t.co/ai7I62IsDt","COVID-19 Bayelsa State has registered its first coronavirus death, after recording 6 new cases last week. The victim, a military personnel, died after suffering from Acute Respiratory Distress Syndrome (ARDS) and other related complications days later he tested positive "
279,She's right it seems we are playing with #COVID19,Pattydearie's Blog: 268 Nigerians stranded in China due to the Coronavirus pandemic arrive Abuja.. https://www.pattydearie.com/2020/05/268-nigerians-stranded-in-china-due-to.html?spref=tw
280,"Welcome to Fun @ einfolab: .What does Corona Virus look like on a day to day basis #covid19
 https://t.co/pC7LzcRQqE",Corona Virus and Police brutality in Nigeria. God save us.
281,RT @AshleyyPretty1: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp…,Coronavirus: President Buhari Gov’t reveals when airports will reopen 
282,"Enjoy peace of mind Manage #Cooperative #society with #scoop

#easyaccess #COVID19 #workfromhome https://t.co/WNUtdcfkbW",One reason why coronavirus hits black people the hardest https://youtu.be/XAFD-0aMkwE via @YouTube
283,"RT @_Shamoo100_: Smartwatches still Available ✔️✔️
1 &amp; 2 Frame N20,000
3 &amp; 4 Rolex N8000
Free delivery in Lagos
Nationwide delivery 
DM to…",Corona virus cases will skyrocket in the US after these protests. This cannot be good.
284,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",Update: Police confirm no action will be taken over the death of rail worker who died of Coronavirus because no one spat at her https://khpinternational.com/blog/2020/05/30/update-police-confirm-no-action-will-be-taken-over-the-death-of-rail-worker-who-died-of-coronavirus-because-no-one-spat-at-her/
285,"Happy birthday ore of life, WaRele, Mbirikoko, Amanakwa 1, Jugunu..... You know our names plenty.... @DENRELE_EDUN… https://t.co/nFHfbMOjr6","1: 2020, Corona Virus is ravaging the world. 2: The Protest has gradually moved from America to the UK. 3:Buhari is trying to take more loans. Angel Michael, is it time? I never hammer yet..plix "
286,"In honor of Chief MKO Abiola, we bring you the map that showed how each state voted in the June 12, 1993 election.… https://t.co/VW6XuwZ7RX",How Vietnam managed to keep its coronavirus death toll at zero - 
287,RT @chibuzor600: This is the game I purchased from @adekoya40 . I won. @adekoya40 You are still the best among the rest #COVID19 #oneheartn…,Five months old baby survives coronavirus after 32 days in coma 
288,"RT @t_craftz: It will cost you absolutely nothing to like or retweet this 😉😉😁😁. Someone will learn a lot from this.

 #FearlessTacha #Obase…","has coronavirus gone away , the new george floyd is a virus will need to fight"
289,"RT @fruiteys: Know your Fruits!
Its no secret that infusing fruits into your daily living is healthy for you!

Lets promote health together…",What Bill Gates hopes we learn from coronavirus https://youtu.be/jLbJayQygzw via @YouTube
290,RT @LogisticsEl: Good morning Twitter NG ✊🏾 #COVID19 #oneheartnaija #nkemowoh https://t.co/r1YtyDmOdh,"FOX NEWS: Tensions rise with China over coronavirus, Hong Kong http://dlvr.it/RXglX1"
291,"RT @Michael48500760: So early I am here to testify once again. @adekoya40 is the best man to help you make money through football bet.

#ha…","Runaway coronavirus positive case in Aba surrenders self, family to hospital - "
292,"RT @PictureThis220: The best feeling of giving is not about how much you will receive, but the amount of jOy you bring to the hearts and so…","Runaway coronavirus positive case in Aba surrenders self, family to hospital - https://wp.me/p2MFPx-1BVr"
293,"RT @Cibo_Saborito: Available for Virtual hangouts, indoor parties, private parties, family indoor hangouts etc...
Doorstep delivery availab…","Corona Virus didn't start in 2019.... it's a virus as old as humanity itself, u guys should take it easy plz."
294,"RT @WHOAFRO: Over 222,000 confirmed #COVID19 cases on the African continent - with more than 101,000 recoveries &amp; 6,000 deaths. View countr…",#Coronavirus: #Brazil Overtakes #Spain In Number Of Deaths ~ @ElombahNews
295,"RT @NCDCgov: Measures for #COVID19 Easing of Lockdown Phase 2

PUBLIC SPACES:

😷Mandatory use of face masks

🌡Mandatory temperature checks…",Nigeria records 182 new cases of coronavirus 
296,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",How coronavirus spreads outdoors vs. indoors https://youtu.be/n6QwnzbRUyA via @YouTube
297,"RT @CThekaftanguy: Restocked!!!
Jalabia now available @AnythingKaftan 
Spec: As seen in the pictures
DM or WhatsApp: 08023267859
If you com…",Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not racist?? Fuck
298,"RT @SCoop_Nigeria: Enjoy peace of mind Manage #Cooperative #society with #scoop

#easyaccess #COVID19 #workfromhome https://t.co/WNUtdcfkbW","Being a ' clown ' and an 'attention seeker ' at the same time This too shall pass , Corona virus has done so much harm ."
299,RT @NnamdiFans: The new shiny Chinese face of #TheZooCalledNigeria after Jubril had died of the #COVID19 along with Abba Kyari. @MaziNnamdi…,"Monkeys Run Away With COVID-19 Test Samples After Attacking Lab Technician A group of monkeys ran away with coronavirus test samples after attacking a lab technician, it is reported. The technician was carrying… https://www.instagram.com/p/CA0-osqjDhH/?igshid=16a4cmth7j0nf"
300,RT @BTBreakingTimes: 90 Recovered #COVID19 Patients Discharged In Lagos https://t.co/ivehpIhqCE,The coronavirus has not stop time from going on or stop businesses being perfected. You can put your business documents in place. That is what we do here. We are here to serve you.
301,"Trading got so easy with few principles that @_STAcademy  Uses for successful trading.

What does it take to be suc… https://t.co/uWKS6lgWdh",Corona Virus Looking at these hash tags take over its Shine. #SpaceX #BLACK_LIVES_MATTER #MarliansDay2020 Elon Musk
302,RT @sarkodie: You guys got me on @JumiaGhana and I’m hooked 😊👌🏾 ... perfect way to shop without stepping out ... very essential in these #C…,It's like corona virus is no longer outside.
303,Opportunities like this are rare. Why not sign up for free now with your email address using this link… https://t.co/BiLgGQ7bLz,Spain further eases coronavirus restrictions in four small islands 
304,"Trading got so easy with few principles that @_STAcademy  Uses for successful trading.

What does it take to be suc… https://t.co/OKM8w9e8MJ",For those asking if they predicted corona virus. https://twitter.com/unicornwinery/status/1266842031118323718
305,"That's what I'm talking about.
Place your orders,stay safe and stay at home while we bring it to your doorstep",December- Maddoo January-- I get the video February-- Egungun be careful na express you dey go March-- Corona virus (colonialkilus) April-- Indaboski bahoosee May-- Na the matter we dey settle In Nigeria u can never be depressed 
306,"EARLY KICKOFF GAMES ARE ROLLING OUT NOW, MAKE YOURSELF WIN EARLIER TODAY

THINK BIG WITH @EXCLUSIVEBETTI2 FIXED MAT… https://t.co/hS0Ym1mAYJ",I see nothing wrong with him calling coronavirus the Chinese virus but calling the black people thug's there I see something wrong
307,"RT @AminaJMohammed: The #GlobalGoals remain our blueprint for a more equal world. In light of the #COVID19 pandemic, the @UN will work even…","As China's coronavirus shutdowns end, air pollutants rise to traditional levels http://dlvr.it/RXgk4n"
308,"RT @GovernorInuwa: As we mark the #DemocracyDay2020, let us reflect on the virtues that strengthen our democratic culture and pray for peac…",286 Nigerians stranded in China due to the Coronavirus pandemic arrive Abuja 
309,"RT @com_zuga: Luxury Meets Affordability.
Hisense Ref 262L

Price: N131,000 only.

*Payment on Delivery available
* Showroom Pick up availa…",Coronavirus: Why Nigeria may miss 2 million testing target in three months - 9jabase by - 
310,"RT @Fmohnigeria: The spread of #COVID19 in various parts of the country has led to several deaths.

Watch &amp; share this video of Oba of Eleg…",CoronaVirus Video. You all watch this. 
311,"RT @blairglencorse: Talk about a dynamite conversation!  If we want to make #covid19 responses effective, we have to #followthemoney. Sign…",They have supposed is with Coronavirus #TheMATTER
312,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",Photos: Idris Elba Steps Out for the First Time in London Since Recovering from the Coronavirus 
313,RT @sbarnabas01: You need to have a taste of what they are giving testimony for. Trust me you will call again. Call now #ibadan #Obaseki #o…," Neymar is refusing to accept a salary cut related to the coronavirus crisis, in a move that some say is the beginning of an exit for the Brazilian, according to a new report. "
314,"RT @Step_Up_Nigeria: On Step Up Morning Show today, we celebrate Ekiti’s integrity champion, Mr. Adeoye, who was appointed as a #COVID19 Re…",Coronavirus: Shielders in England allowed outdoors again from Monday – BBC News https://godsofsoccer.com/2020/05/30/coronavirus-shielders-in-england-allowed-outdoors-again-from-monday-bbc-news/
315,"The #FacesBehindTheMask campaign kicks off with us celebrating a Hero; Nurse Patrick Egwim. 

On behalf of a Nation… https://t.co/Xrt65kyVcs",Modeling Shows Coronavirus Pandemic in US Could be Over by November https://www.qmap.pub/read/4316 #Qanon #WeAreTheNewsNow #FactsMatter #WWG1WGA #WakeUpAmerica #UnitedNotDivided #SaveAmerica #GreatAwakening
316,"RT @hamtonmedia: Reminder: #COVID19 is real
Stay Safe Out There🙏",Revealed: Test and trace was abandoned because system ‘could only cope with five coronavirus cases a week’ – http://Telegraph.co.uk https://godsofsoccer.com/2020/05/30/revealed-test-and-trace-was-abandoned-because-system-could-only-cope-with-five-coronavirus-cases-a-week-telegraph-co-uk/
317,"RT @LACVAWNG: Dear all, a thread of service providers for survivors of sexual &amp; gender-based violence. We will update the thread as we comp…",Pattydearie's Blog: Police confirm no action will be taken over the death of rail worker who died of Coronavirus because no one spat at her... https://www.pattydearie.com/2020/05/police-confirm-no-action-will-be-taken.html?spref=tw
318,"RT @buzzy_comedian: I don't want likes just help retweet my work, my client might be on your page. Am an MC for all kind of event weddings,…",Churches Hit Hard By Coronavirus Say They Won’t Reopen Until Disease Is Contained&gt;&gt;SEE MORE&gt;&gt; https://christiangospeltv.blogspot.com/2020/05/churches-hit-hard-by-coronavirus-say.html #BBNaija #Elonmusk #reginadaniels #marliansday #Lewandowski
319,"RT @Ak_Etefia: Happy birthday ore of life, WaRele, Mbirikoko, Amanakwa 1, Jugunu..... You know our names plenty.... @DENRELE_EDUN
May God c…","COVID-19: The Truth Concerning The Purported Coronavirus Cases In Kogi State By Health Commissioner, Saka Haruna Audu. "
320,"RT @ConcentrateA2: In #COVID19 crisis, #Michigan's #publichealth pros leverage #socialmedia for good: https://t.co/LFxGG6iyBw","@MBuhari @NigeriaGov ,@NGRSenate , @HouseNGR Please allow interstate movement but test should be conducted before travelers are allow to travel. This will also help to discover those with #Coronavirus and help grow our economy instead of coming down totally. @NCDCgov ."
321,"RT @COMESABusiness: In case you missed it, check out the now gazetted COMESA #Regional #Guidelines on the movement of goods and services am…",This is really a lovely weekend in spite of corona virus.U guys are too much ooo#AMOwanbe
322,The latest The Women's rights Daily! https://t.co/UBbg6Mq0bB #covid19,Coronavirus hopes and fears centre on ‘immunity’ 
323,"RT @cupNacion: Recently completed...signed✍🏾 kindly  retweet
#schoolreopening #asleep #COVID19 #campingworld #BigBrotherAU #SocialDistancin…","#GeorgeFloydMurder #george #goergefloyd #floyd Will help America Double the #coronavirus rankings? You can’t be fighting a pandemic, racism &amp; stupidity at the same time. What a shame? #ozoemena #BiafraRemembranceDay #tifesansa #MarliansDay2020 #WakeupByLoven #AMOwanbe #abj"
324,"Join distinguished panelists @suleimana, @TAYOADULOJU, @ndidiNwuneli of @sahelconsulting &amp; Tinuade Awe of… https://t.co/5MWyuENHRR",Update: Police confirm no action will be taken over the death of rail worker who died of Coronavirus because no one spat at her https://www.lindaikejisblog.com/2020/5/update-police-confirm-no-action-will-be-taken-over-the-death-of-rail-worker-who-died-of-coronavirus-because-no-one-spat-at-her-2.html
325,I've got a awesome mobile app that help you feel yhe importance of love during this lockdown period(LOVE VALUES LOV… https://t.co/alysT1r9AM,Romania-s Prime Minister fined for breaking own Coronavirus rules - 
326,"RT @tomidalola: Ever wondered about your IQ? 
Now you have the chance to increase your IQ.
Try this awesome app
#teamavenger
#hnginternship…",Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not racist??
327,"RT @TheWorldsLesson: We have a very special message from @UNICEF Goodwill Ambassador, Orlando Bloom urging educators &amp; students to watch th…","Quick one::them done commot matter for corona virus head for USA ooo,abi no be so? #MarliansDay2020"
328,Nice,"It is still a battle we all are to conquer. Corona Virus remains a threat, but with this few precautions we can be victorious. This was banner mounted in front of our prestigious institution. *Stay Safe* *enactus… https://www.instagram.com/p/CA04p7cgp3B/?igshid=19oeamv07476y"
329,Na girlfriend wey tattoo our name for face go enjoy 👀👀👀 #oneheartnaija #Obaseki #GodIsWithKhafi #nkemowoh #365daysnetflix #COVID19,Corona Virus would be so proud of that cop 
330,"RT @DataScienceNIG: We are humbled to lead the DEMOCRATIZATION of AI/Data Science learning, research &amp; social/business applications in this…",Coronavirus: Why Nigeria may miss 2 million testing target in three months 
331,"RT @UNAIDS: If you’re living with or affected by HIV, here’s what you need to know about #COVID19 and HIV.

Stay safe, friends.",Y'all must watch this #CORONAVIRUS video.. #COVID19 #COVID19NIGERIA
332,"RT @cr8tivemh: Happiness is free! find the good in each moment and be grateful 🔑  

#happiness #weekendsunshine #weekendmood #Obaseki #COVI…",Nigerians in Feb: If you think this virus is more than this number then you're joking we're not testing enough Nigerians in May: Even if there's corona virus in Nigeria The number is not up to 500 
333,"RT @SawabCenterEN: A creative way to remain close to the ones we love.
A Canadian lady has come up with an ingenious way to safely hug her…","As at Sat, May 30th,12:00, there're 9302confirmed cases of #COVID19 in #Nigeria;2697recoveries 261deaths 6344active Recovery= 29.0% Death= 2.8% Active= 68.2% Datasource @NCDCgov The is #TheMatters ATM, #staysafe @Chikwe_I @DrIsaPantami #coronavirus #NCDC #TakeResponsibility"
334,"Join the Abraham &amp; crew online to praise and worship the Lord Almighty
#SaturdayThoughts #BlackLivesMatter #COVID19… https://t.co/X8wJ2Fk2NV",One day this people will destroy the whole mankind because of their so called science and investing in the future No man can go beyond where God allowed him to get to We re still suffering from Corona virus they brought to mankind because of their so called science God save us
335,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/FbTkIdL6iE,Lol... Corona virus
336,"RT @ArrayMesibo: OUT NOW GUYS! Please show some love to this young talented lad  @officialmonijay 

This is titled Eko Lowa. Links in @offi…",The agent of Jesus Corona has confirmed talks have taken place with Chelsea with a view to a potential summer transfer @MetroUK Hope no be say @ChelseaFC don get Coronavirus sha????
337,"RT @mashanubian: #Senegal Health ministry Covid19 update 13June
145 positive out of 1378 tests: 99 contact, 27 imported, 19 community cases…",Go and find the cure of CORONA virus 
338,Do you think #mentalwellbeing is important in Nigeria? Help us gain more insights on how the #COVID19 has impacted… https://t.co/lQYkauhvYo,"Nigeria’s Coronavirus infections now over 9,000 http://dlvr.it/RXgcsq"
339,"Do you want to gain admission to UK without stress?
Benefits are:
No IELTS
You pay the fees when you get to UK, mea… https://t.co/Fyr3xT9opN",Health National coronavirus updates: CDC to resume regular COVID-19 briefings – KOAT… https://goo.gl/fb/YXrQo9
340,"RT @kesca2003kb: All set.... Join and support our sickle cell warriors today as we celebrate. 
#WorldSickleCellDay2020. 

#OurKebbi #MaskUp…",#Coronavirus: 268 Nigerians arrive Abuja from China - https://wotzup.ng/coronavirus-268-nigerians-arrive-abuja-from-china/
341,"The Federal Government on Saturday, restated it commitment to agriculture growth, following the approval of N13 bil… https://t.co/KOycbiD8n8",Zeepad Group: Zeepad Group donate N20m to fight Coronavirus in N... 
342,RT @DaniyanJB: I posted a trade signal for my WhatsApp traders to benefit this morning. 43mins later we already hitting our 5% target 🎯. St…,"Priest beheads a man, says a goddess told him in a dream to sacrifice him to end coronavirus "
343,"Containing #COVID19, what role can faith based organisations play?

On next edition of #COVID19Heroes @FemiCoolfm a… https://t.co/d36PQHYK9b",January : I get the video February : egungun be careful March : corona virus April : THE INDABOSKI liquid metal May : we dey settle matter June : ??? I tire for una oh 
344,"RT @AllOnEnergy: Containing #COVID19, what role can faith based organisations play?

On next edition of #COVID19Heroes @FemiCoolfm and @Wie…",There is no corona virus vaccine yet?
345,@aderayD The travails of unsung heroes....#Sanitationworkers should not be treated as junk. They work so hard to ke… https://t.co/AimnqIvtgi,Jubilation In Port-Harcourt As Wike Cancels Lockdown ................. #portharcourt #riversstate #portharcourt #edesoncurrentaffairs #corona #lockdown2020 #lockdown #lockdownlife #stayhome #staysafe #coronavirus… https://www.instagram.com/p/CA01WQbFRFX/?igshid=1gi5f3g4d7ne5
346,RT @RemiAfon: The African Internet Rights Alliance (AIRA) has urged two Special Rapporteurs to publicly call on Kenya and Nigeria to ensure…,Coronavirus lockdown changes slammed as death toll rises by 215 ‘Easing too quickly!’ – Express https://godsofsoccer.com/2020/05/30/coronavirus-lockdown-changes-slammed-as-death-toll-rises-by-215-easing-too-quickly-express/
347,It is interesting to see @NigerStateNG SMoH &amp; SPHCDA teaming up to strengthen #PHC #HealthWorkers to address the ch… https://t.co/Cc6Cb83mAN,they should just not say anything about this their so called palliative because since the outbreak of corona virus we have been HEARING NOT SEEING many people saying that they gave federal government some huge amount of money. Have they been using this criteria all this while??
348,With the advent of the #COVID19   we have enhanced our online mart https://t.co/lCRiW8OT3l to give you the same exp… https://t.co/w6pOncb5GS,CROSIEC: We adopted INEC coronavirus election protocols for our council polls 
