,Positive,Negative
163,,@realDonaldTrump Please don’t let nasty Nancy profit from coronavirus legislation.
164,,"Rep. Katie Porter is a BOSS!!! Regardless of your insurance situation, testing for the coronavirus is covered! Please get tested if you suspect you may have it. Wash your hands too! https://twitter.com/briantylercohen/status/1238155454108151808 …"
165,,I now have a lot of useless apps on my @Apple iPhone home page for the next 30 days due to no sports.  #coronavirus
166,,I can’t believe the joke of coronavirus ending Liverpool’s EPL title chance is a very real thing now
167,,Coronavirus isn’t getting into our bar without naming the secret code
168,,Upstate Chick-Fil-A restaurant going drive-thru only for the foreseeable future amid #coronavirus outbreak https://twitter.com/ClemsonCFA/status/1239335370053111818 …
169,,"In science fiction movies, humanity always comes together to save planet earth as the meteor closes in. In real life, Trump tries to corner the coronavirus vaccine ‘exclusively’ for the U.S. Incredible. Shameful. #DumpTrump2020 #coronavirus https://www.theguardian.com/us-news/2020/mar/15/trump-offers-large-sums-for-exclusive-access-to-coronavirus-vaccine …"
170,,"Why outbreaks like coronavirus spread exponentially, and how to “flatten the curve” - Washington Post https://www.washingtonpost.com/graphics/2020/world/corona-simulator/ …"
171,,"According to the Associated Press, a government official says a Coronavirus vaccine trial starts Monday. https://www.counton2.com/news/government-official-coronavirus-vaccine-trial-starts-monday/?utm_medium=social&utm_source=twitter_WCBD …"
172,,"Just clicked on a news report on YouTube about the corona virus, and how dire the situation is with regard to transmission and how problematic travel is. The ad right before it? From the tourist board of an Asian country. Might wanna check your algorithms, guys."
173,,Those of us who eat raw ramen noodles are immune to coronavirus
174,,"Hillary can you get corona-virus,,,please."
175,,"With this coronavirus calendar, even Donald Trump can't gaslight the problem away https://www.dailykos.com/story/2020/3/19/1929018/-With-this-coronavirus-calendar-even-Donald-Trump-can-t-gaslight-the-problem-away …"
176,,"I’ve been following @erinhmoon Lenten guide. I’m a couple days behind, and reading Tuesday’s guide ... a little on nose, don’t you think?  #CoronaVirus #COVID19 #EveryBrokenThing #Lent2020pic.twitter.com/P7gTwgGbZ6"
177,,Hey @SenatorTimScott one of your constituents here.  Just wondering if you could tell me why you voted against the coronavirus stimulus package?
178,,"Found this on a walk this evening, and the kids are right. Everything will be OK. Wash your hands. Practice social distancing. #coronavirus #chs #charleston #chstoday #chsreads #librariesstrongpic.twitter.com/gTKXvEdWSr"
179,,"This is your earliest tweet on the China situation with the #CoronaVirus. How long after this did you stockpile food, medicine and necessities?"
180,,"According to WebMD, I have the Chinese Coronavirus. Or seasonal allergies. Possibly cancer. Either way, whoever finds my corpse can have my Chuck Norris autographed nunchucks."
181,,my neighbors across the street are raging so fuck the Coronavirus I guess eh?
182,,"Despite the chaos let’s enjoy the beginning of the #Spring Season!
.
.
.
#spring #HelloSpring #SocialMedia #Qurantine #Life #Business #b2b #marketing #DigitalMarketing #ASTAbusiness #coronavirus #Positivity… https://www.instagram.com/p/B9-XdmagKL1/?igshid=1y0ppjqxjhea4 …"
183,,Berkeley County Coronavirus Update https://www.holycitysinner.com/2020/03/20/berkeley-county-coronavirus-update-march-16-2020/ …
184,,She said “ what is that coronavirus “  https://twitter.com/erzahim/status/1240892040617111553 …
185,,"By election time the narrative will be The Trump Virus.  Mark my word. ""We are gravely concerned that, due to multiple missteps, people across the country have been unable to get tested,"" warns House Oversight Com. in regard U.S. coronavirus testing still ""remains far behind"""
186,,"If you’ve been diagnosed with the #Coronavirus (aka #COVID19), here’s when you can leave #quarantine according to the @cdcgov https://www.instagram.com/p/B9-YSbuB86W/?igshid=w32tb5ep56q9 …"
187,,Here are some drugs that may be repurposed to treat coronavirus https://www.nbcnews.com/health/health-news/here-are-some-existing-drugs-may-be-repurposed-treat-coronavirus-n1162021 … via @nbcnews
188,,Schumer says US ‘almost certainly’ will see recession over coronavirus havoc https://flip.it/UN0Bf- 
189,,"Mass-transit trams and shuttle buses have been suspended there, an on-site cafeteria has been shuttered and tools are being disinfected, among other virus-combating measures.

Via @aikenstandard #scnews #nuclear #coronavirus https://www.aikenstandard.com/coronavirus/two-negatives-six-waiting-a-novel-coronavirus-update-from-plant/article_5f337b70-694f-11ea-ab25-bbb56ff059b2.html …"
190,,"""We're taking it day by day."" Local businesses deciding to stay open or close doors during coronavirus >>> https://www.wsav.com/news/coronavirus/local-businesses-deciding-to-stay-open-or-close-doors-during-coronavirus/?utm_medium=social&utm_source=twitter_WSAV … via @WSAVJoAnnM"
191,,"Donald Trump's dog-whistle tweets calling the coronavirus the ""Chinese Virus"" has this woman scared for her family. https://www.huffpost.com/entry/trump-chinese-virus-coronavirus_n_5e722040c5b63c3b648828aa?ncid=engmodushpmg00000004 … via @HuffPost"
192,,Catching nuts from random guys but afraid catching Coronavirus... fml  jk
193,,Myrtle Beach coronavirus slowdown begins as tourism giant faces public health me... @postandcourierhttps://www.postandcourier.com/health/covid19/myrtle-beach-coronavirus-slowdown-begins-as-tourism-giant-faces-public/article_3a29da2a-678f-11ea-be4d-7fec2f870fe5.html …
194,,"But has no tests...
“Prisma Health opens coronavirus drive-through testing locations in Columbia, Greenville”
https://www.thestate.com/news/coronavirus/article241231466.html …"
195,,"The best way for me to avoid the Corona Virus is to avoid the national news dementors as they almost gleefully spread gloom and despair. I live life one day at a time, being the best I can and trying to control only the things I can."
196,,"On Fox News, suddenly a very different tune about the coronavirus https://www.washingtonpost.com/lifestyle/media/on-fox-news-suddenly-a-very-different-tune-about-the-coronavirus/2020/03/16/7a7637cc-678f-11ea-9923-57073adce27c_story.html …"
197,,"Coronavirus Quarantine Blog/Thread -

Day 1:

- Stocks tanked today, again. Worst day since ‘87

- Got outside for a run, we’ll see how long we are able to do that

- Wondering how I’ll get a haircut. 

- Catching up on Homeland tonight

- Wife & I haven’t killed each other yet"
198,,.@FreeTimesSC often puts events that are happening on our covers. Here’s an early look at this week’s cover story — about #covid19/#coronavirus making events not happen. Via @FreeTimesSChttp://bit.ly/33n7xiJ 
