,Positive,Negative
94,My best friend just said NY schools sent home letters that they might close schools to prevent the spread of Coronavirus. Y'all in trouble. Who watching all them kids?,Why Are So Many Baby Boomers in Denial Over the Coronavirus? https://www.vogue.com/article/coronavirus-baby-boomers-at-risk?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vogue&utm_social-type=earned … via @voguemagazine
95,Protect yourself from the Corona virus with some ice cubes. Sponsorships now include face masks! #CoronaOutbreak,"Could you survive for a month without going to the store? Do you have dry milk in stock? Do you have basic medications for if you get sick? If you don’t have a list, start now! #Coronavirus  
Emergency Food List Ideas:
https://www.facebook.com/1582473678/posts/10219548256288665/?d=n …"
96,Hong Kong Retail Sales Down 21.4% Due to Coronavirus https://www.businessoffashion.com/articles/news-analysis/hong-kong-retail-sales-down-due-to-coronavirus … via @BoF #style #fashionpic.twitter.com/jY7qhlb6td,JUST SAW SOMEONE SAY THAT WE ARE THE VIRUS AND CORONAVIRUS IS THE VACCINE  BITCH TAKE ME OUT!!!!!!
97,"Priorities.

#COVID19 #coronavirus
https://www.reuters.com/article/us-china-health-usa-markets-idUSKBN20O25K …pic.twitter.com/PvwYo1Y5xr","@GavinNewsom projects 56% of Californians will fall ill to #coronavirus in the next eight weeks, a letter to @realDonaldTrump reads.http://sjvsun.com/news/newsom-predicts-more-than-half-of-california-will-get-coronavirus/ …"
98,"https://www.washingtonpost.com/investigations/trump-says-he-can-bring-in-coronavirus-experts-quickly-the-experts-say-it-is-not-that-simple/2020/02/27/6ce214a6-5983-11ea-8753-73d96000faae_story.html …
Trump says he can bring in coronavirus experts quickly. The ...",Feeling anxious about #coronavirus? You’re not alone. This toolkit from @ShineText & @MentalHealthAm can help: http://virusanxiety.com . We’re in this together.
99,"https://amp.theguardian.com/commentisfree/2020/feb/28/coronavirus-donald-trump-truth-president …
Donald Trump's war on coronavirus is just his latest war on ...","He could've said the same abt aspirin or ginseng root or Lipitor: the malaria drug doesn't do anything against the coronavirus & neither do the ones I mentioned. 
Trump's worse than useless. He's a compulsive liar who, if he wants something to be true, he just says it is true."
100,"https://www.nbcnews.com/news/amp/ncna1143911 …
Trump's not worried about coronavirus. But his scientists are.",Is Malania going to apologize because her husband was too incompetent to keep this Coronavirus pandemic from happening? Because I am not in the mood to listen her give me advice on avoiding this medical crisis. Of course a former hooker probably knows about how to avoid diseases.
101,Christians Call For Global Day of Prayer to End Coronavirus http://bit.ly/3aiLWKr pic.twitter.com/AHXKNAi648,"#BREAKING: A man in his 50s has died of #coronavirus in Santa Clara County, health officials announced today. This is the 5th death in the county. https://abc7ne.ws/2QrXhR8 "
102,14 Coronavirus Cases Now Confirmed in Santa Clara County  https://www.nbcbayarea.com/news/coronavirus/14-coronavirus-cases-now-confirmed-in-santa-clara-county/2248001/ …,"#NoTimeToDie @007 #JamesBond producers were more prepared for the #coronavirus than @realDonaldTrump and his disastrous administration. 
#BroccoliWilson2020 https://twitter.com/THR/status/1239656038414024705 …"
103,"UPDATE:
Now up to 14 confirmed #coronavirus cases in @SCCgov, per @HealthySCC #COVIDー19","Six #SanFrancisco #BayArea counties announced a “shelter in place” order for all residents, directing everyone to stay in their homes for the next 3 weeks as officials desperately try to curb the spread of #coronavirus.

https://www.sfchronicle.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php …https://twitter.com/sfchronicle/status/1239674050055634949 …"
104,Facebook is giving free ads to the WHO and taking down ‘conspiracy theories’ about coronavirus https://www.cnbc.com/2020/03/04/coronavirus-facebook-offers-free-ads-to-who-will-remove-flase-claims.html?__source=sharebar|twitter&par=sharebar …,
105,Titty sweat fumes! Who knew? The great neutralizer of the coronavirus  https://twitter.com/itsTimHell/status/1234642758188531712 …,
106,Pence and Azar’s coronavirus media tour revealed that their main concern is protecting Trump https://www.vox.com/2020/3/2/21161193/pence-azar-coronavirus-response-meet-the-press-state-of-the-union …,
107,I stand by my original statement. Should have opened in April in markets less affected by #coronavirus and then in November for Italy and the Asian markets. https://twitter.com/THR/status/1235715894229078017 …,
108,I went to Amazon to find some good fiction but the entire section was wiped out by the Novel CoronaVirus.,
109,Senator Ted Cruz is alerting the public after he says he was just informed he recently interacted with a novel coronavirus patient. https://abc7ne.ws/2VWbgC0 ,
110,"Our 24-hour streaming service #KRONon is free right now due to the coronavirus outbreak. 

Download the app or go to https://www.kronon.tv/  for all the latest.pic.twitter.com/aganbtEJ0P",
111,"he Is truly the smartest guy in the room.

Coronavirus has sparked a perfect storm of nationalism and financial speculation https://www.theguardian.com/commentisfree/2020/mar/08/coronavirus-nationalism-economy-wall-street?CMP=share_btn_tw …",
112,"As a reminder, even just days ago, Trump was still claiming that the #coronavirus is the Democrats’ ‘new hoax’ 
https://www.cnbc.com/2020/02/28/trump-says-the-coronavirus-is-the-democrats-new-hoax.html … #covid2019",
113,Hopes rise over experimental drug's effectiveness against coronavirus https://www.theguardian.com/world/2020/mar/10/hopes-rise-over-experimental-drugs-effectiveness-against-coronavirus … #SmartNews,
114,How to properly use hand sanitizer to help prevent coronavirus https://www.newsbreakapp.com/n/0ONrpA0C?pd=03mX2Zc0&s=i2 …,
115,"Someone tell #trump the #coronavirus does not need a ladder to get over the wall....

Corona virus is already floating around the community... pic.twitter.com/qBTlL0YRGg",
116,#CloseTheSchools OR BETTER DONT GO TO SCHOOLS AND let's STOP THE #CORONAVIRUS if the GOVT don't act then WE ALL DO pic.twitter.com/vlXI91o7Ki,
117,"If we’re not slowing the spread, we’re not mitigating. This is lunacy.

#COVID19 #coronavirus #Sacramento #Californiahttps://twitter.com/StealthFred/status/1237494476341252096 …",
118,"Flatten the curve, stay the fuck home. 

https://youtu.be/JWEakkc_xxs 
#coronavirus #covid19 #CoronaPandemic – at The Point At San Onofre",
119,This is GREAT!!! #coronapocalypse #QuarantineAndChill #coronavirus #StateOfEmergencyhttps://twitter.com/BTnTHX/status/1238597615660535808 …,
120,Here's a list of some of the sporting events across the globe that have been impacted by the coronavirus: http://nbcbay.com/W9cAyMr ,
121,"I feel like you’d know, why are they referring to this as the “novel” Coronavirus?",
122,because clearly Coronavirus it's not a healthcare issue. What?! Is Chris Cuomo demented?,
123,"I assembled a few resources to help families and others stay healthy, manage stress, talk to their kids and find things to do during the #CoronavirusOutbreak. What's helping you? http://www.slowfamilyonline.com/2020/03/tips-families-approach-coronavirus/ … #coronavirus #parentingpic.twitter.com/8wyxI7YLS1",
124,Government official: #Coronavirus vaccine trial starts Monday https://www.mercurynews.com/government-official-coronavirus-vaccine-trial-starts-monday …,
125,"MORE PLAYERS TEST POSITIVE: Two Los Angeles #Lakers players have tested positive for #coronavirus, along with a player from the Boston #Celtics.https://www.kron4.com/news/lakers-celtics-players-test-positive-for-coronavirus/ …",
126,"Exclusive: Trump cancels G7 at Camp David over coronavirus, to hold video-conference instead https://www.reuters.com/article/us-health-coronavirus-g7-exclusive-idUSKBN21642Y … #SmartNews",
127,"Wanna help out #covid19 #coronavirus efforts by pairing your #dataviz #datavisualization and #epidemiology #publichealth expertise? Check out http://datavisualizationsociety.com/covid-19 
@abmakulec",
128,"I cant wait for all the Corona Virus ""Survivors"" Movies that are gonna start after this all ends",
129,"Jeremy Lin, others returning to China for league’s restart after coronavirus hiatus https://sports.yahoo.com/coronavirus-covid19-pandemic-jeremy-lin-lance-stephenson-return-china-chinese-basketball-association-restart-214954189.html?soc_src=community&soc_trk=tw … via @Yahoo wtf that was fast @NBA @ufc @MLB better not be canceled @POTUS get the #UBI out yesterday shut down every city state for a couple months June we should be back",
130,"Before coronavirus, San Diego home prices were rising. Will it last? http://dlvr.it/RS88Mm pic.twitter.com/XSCWLGxYuC",
131,"Corona virus teaches lessons to advocates of free market and capitalism that you still need big government with big money printing power to save their ass, every 10 years. Now who will bailout Bitcoin economy in this situation?",
132,The family lockdown guide: how to emotionally prepare for #coronavirus quarantine https://www.theguardian.com/world/2020/mar/13/the-family-lockdown-guide-how-to-emotionally-prepare-for-coronavirus-quarantine?CMP=share_btn_tw …,
133,Anyone else currently in the process of gaining the Coronavirus 15? #COVID19 #remoteworking,
134,JUST IN: Contra Costa County now has 41 confirmed coronavirus cases. http://nbcbay.com/KNVIgiy ,
135,"A White House official referred to #coronavirus as the “Kung-Flu” to your face? 

Those exact words? Which White House official? What is their name? 

Please tell the American people. You can’t because it didn’t happen.

#FakeNewsMediahttps://twitter.com/weijia/status/1239923246801334283 …",
136,why coronavirus gotta hit right when i started getting my shit together ,
137,FDA giving states authority to approve own coronavirus tests https://www.reuters.com/article/us-health-coronavirus-usa-fda-idUSKBN2133ZR …,
138,"What the coronavirus bill will do - http://GOV.UK 
#uk #coronavirus https://www.gov.uk/government/publications/coronavirus-bill-what-it-will-do/what-the-coronavirus-bill-will-do …",
139,"my mom has started using  as shorthand for coronavirus, how's your Tuesday going?",
140,Update #2 on coronavirus / COVID-19 - https://mailchi.mp/0d1c52313dc8/update-on-coronaviruscovid-3886677 …,
141,This is big.... #coronavirus #wwe #wrestlemania #covid_19 #stayhome #staystrong #staythefuckhome We will have entertainment #. https://www.instagram.com/p/B90FStKpw5Y/?igshid=1fuj731r5i7xo …,
142,"After countless calls with #CEOs within and outside of the Trinity portfolio navigating the unprecedented #Coronavirus, @kmehandru summarizes five strategies to help #startup leaders find their ""new normal"" amidst the chaos. @forbes #COVID19 #startupadvicehttp://bit.ly/2IS9biR ",
