,Positive,Neutral,Negative
60,"Clinical Characteristics of 138 Hospitalized Patients With 2019 Novel Coronavirus–Infected Pneumonia in Wuhan, China
 https://jamanetwork.com/journals/jama/fullarticle/2761044 …",Global Preparedness Monitoring Board - time to revisit our report from last year in view of #Wuhan coronavirus development - we must step up #preparedness and #UHC https://apps.who.int/gpmb/annual_report.html …,Reduce your risk of #coronavirus infection: pic.twitter.com/ZwyFVwY6EU
61,"What are they spraying the empty buildings with, actually?? Good showoff, China, good showoff.... Too little too late #china #coronavirus #useless",WHO statement on novel coronavirus in Thailand https://www.who.int/news-room/detail/13-01-2020-who-statement-on-novel-coronavirus-in-thailand …,"""This new “Wuhan virus” outbreak in China, which appears to be due to a novel coronavirus, is another warning to us about the need for more research in infectious diseases, epidemiology and control measures. Close contact with live…https://lnkd.in/eJQF_6M https://lnkd.in/eGqeqXs "
62,"New coronavirus spreads more like flu than SARS: Chinese study - “This virus is clearly much more capable of spreading between humans than any other novel coronavirus we’ve ever seen. This is more akin to the spread of flu,” - Reuters https://apple.news/Ae2Npv8gVSRGMY8JBpnSZeg …",Great overview and risk of transmission through travel by @BogochIsaac and team on the coronavirus in Wuhan China https://twitter.com/BogochIsaac/status/1217077170473881603 …,#Chinese woman with mystery coronavirus #virus quarantined in #Thailand; ⁦@WHO⁩ mulls convening Emergency Ctte - our latest #healthhttps://reut.rs/2RbSSRF 
63,Could tobacco cure #coronavirus? Don’t laugh. - POLITICO https://www.politico.com/news/2020/02/15/could-tobacco-cure-coronavirus-115329 …,Useful thread summarizing the Disease Outbreak News update on the coronavirus situation  https://twitter.com/WHO/status/1217151178884222976 …,"Wuhan Coronavirus Outbreak Shows The Importance Of Sound Science, Sleuthing, And Cooperation http://dlvr.it/RMwxBn "
64,"“The Chinese Centre for Disease Control and Prevention (CDC) said on Monday that by February 11 there were more than 3,000 coronavirus cases among medical workers, 1,716 of whom had tested positive and showed symptoms.” https://lnkd.in/eeShQrM ",https://www.who.int/csr/don/14-january-2020-novel-coronavirus-thailand-ex-china/en/ … Novel Coronavirus – Thailand (ex-China),"China coronavirus: five members of two families among those infected; Father, son and cousin who lived in the same house and ran a stall at the seafood market among those hit, authorities say; Seafood trader and his wife also being treated.  https://www.scmp.com/news/china/society/article/3046173/china-says-human-transmission-not-ruled-out-wuhan-coronavirus … via @scmpnews"
65,"Nvidia delivers strong Q4, lowers guidance on coronavirus concerns https://www.zdnet.com/article/nvidia-delivers-strong-q4-lowers-guidance-on-coronavirus-concerns/#ftag=RSSbaffb68 …","On 13 January 2020, the #Thailand’s Ministry of Public Health @pr_moph reported the first imported case of lab-confirmed novel #coronavirus (2019-nCoV) from #Wuhan, #China http://bit.ly/2uOEirX pic.twitter.com/U7Njua8gvr",How to reduce risk of #CoronaVirus infection: pic.twitter.com/6Vp6Czud43
66,"The chinese netizens think Wuhan bureaucracy should do better against coronavirus, now they see Japanese and Korean bureaucracy is worse. They can't stop the coronovirus spread in their countries.  pic.twitter.com/nc4DT9lNcV","WHO says new #China #coronavirus could spread, warns hospitals worldwide https://reut.rs/35Q7ueZ  #health @WHO",Disease Outbreak News - Novel Coronavirus – Thailand (ex-China) https://www.who.int/csr/don/14-january-2020-novel-coronavirus-thailand-ex-china/en/ …
67,Looks like the virus is very comfortable with the hard right,"@haiyang050504 Hello - there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV).
However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation.","From CDC: ""There is much more to learn about the transmissibility, severity, and other features associated with this novel coronavirus, and investigations are ongoing. Based on current information, however, the risk from the novel…https://lnkd.in/eqSrddJ  https://lnkd.in/eUAb8Zv "
68,"RT @DarrenEuronews: Top 5 countries 🌍 with highest number of #coronavirus cases

1. 🇺🇸 USA (Trump)
2. 🇧🇷 Brazil (Bolsonaro)
3. 🇷🇺 Russia (P…","@bylijing Hi Li Jing, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV).
However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation.","Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Novel Coronavirus – Thailand (ex-China) https://ift.tt/2TpYaMa  On 13 January 2020, the Thailand’s Ministry of Public Health (MoPH) reported the first imported case of lab-confirmed novel coronavirus (2019-nCo…"
69,China's 'six priorities' and fiscal stimulus will spearhead its COVID-19 recovery https://t.co/rkul2W6CIq #China… https://t.co/KkYrGrf2wV,"@onisillos Hi Onisillos, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV).
However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation.","A virus so close to SARS, it is not unlikely to be capable to H2H transmission. Also mild cases could go undetected so the real risk of ongoing transmission will only be assessed with a diagnostic test #coronavirus https://twitter.com/MackayIM/status/1217028166109167619 …"
70,"RT @KatharinaBart: Birdhaus, a fashionable #Zurich coworking space we featured in 2018, is shutting because of #coronavirus. Liquidation sa…","@M_FerreiraDVM Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV).
However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation.","A new virus genetically sequenced in a few weeks & all data shared with the international community at record speed. Great leadership from #China, demonstrating that distant are the days of #SARS. However, the vector for this #coronavirus is yet to be found.Fascinating...& scary! https://twitter.com/DrTedros/status/1216113336422666245 …"
71,"For EVERY woman, newborn and child, access to quality essential health care &amp; a safe child birth as a REQUIRED/REQU… https://t.co/b0CkR6JXEZ","@mattrbo Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV).
However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation.","Wuhan tests “showed a group-2B coronavirus, with close to 80 per cent similarity to the severe acute respiratory syndrome genome. Its primary source was likely to be bats, like Sars, and it attacked humans through a cell receptor known as ACE2.” https://lnkd.in/eF6kdcf "
72,"RT @ITCnews: ITC welcomes UNSG @antonioguterres's Roadmap for Digital Cooperation. Director @AAeroe at the virtual launch.

ITC with suppor…",Retweet if you are in the lab running assays at the moment #coronavirus #emergingviruses #lovevirology https://twitter.com/vmcorman/status/1216111892038672385 …,Interim guidance January 2020: Infection prevention and control during health care when novel coronavirus (nCoV) infection is suspected. #WuhanPneumonia https://apps.who.int/iris/bitstream/handle/10665/330375/WHO-2019-nCoV-IPC-v2020.1-eng.pdf …
73,"RT @Marco_Piani: The #COVID19 pandemic is having a pretty different course in the European countries as compared to the #USA, with notable…",BREAKING: WHO has received the genetic sequences for the novel #coronavirus (2019-nCoV) from the Chinese authorities. We expect them to be made publicly available as soon as possible. pic.twitter.com/h1w7A0jBm2,"Laboratory testing of human suspected cases of novel #coronavirus (nCoV) infection
Interim guidance. https://apps.who.int/iris/bitstream/handle/10665/330374/WHO-2019-nCoV-laboratory-2020.1-eng.pdf …"
74,RT @swiss_un: Switzerland🇨🇭 is happy to be among 1️⃣3️⃣2️⃣ signatories supporting @antonioguterres UN Communications Response initiative an…,#Disease commodity package for novel #coronavirus #WuhanPnuemonia https://www.who.int/docs/default-source/documents/publications/novel-coronavirus-ncov.pdf?sfvrsn=e8e3e0ff_1&download=true …,#Surveillance case definitions for human infection with novel #coronavirus (nCoV) #WuhanPneumonia https://apps.who.int/iris/bitstream/handle/10665/330376/WHO-2019-nCoV-Surveillance-v2020.1-eng.pdf …
75,RT @WorldBank: We're moving to the next stage of designing programs that will maintain the economies and be ready as a recovery takes hold…,#Readiness Checklist: National capacities review tool for a novel #coronavirus (nCoV) https://www.who.int/docs/default-source/documents/publications/national-capacities-review-tool-for-a-novel-coronavirus-ncov.pdf?sfvrsn=8af8636c_1&download=true …,Disease outbreak news - Update on novel(new) #CoronaVirus #WCoV in Japanhttps://www.who.int/csr/don/16-january-2020-novel-coronavirus-japan-ex-china/en/ …
76,"RT @SKyriakidesEU: The EU leads with a united front in the global effort to get to a vaccine, for our European citizens and 
for the world.…","The Japanese Ministry of Health, Labour and Welfare @MHLWitter, today informed WHO of a confirmed case of a novel #coronavirus (2019-nCoV) in a person who travelled to #Wuhan, #China
http://bit.ly/36YREzW pic.twitter.com/DCH8T3DaMm",Reduce your risk of #coronavirus infection: pic.twitter.com/JFEgmQ2QeC
77,RT @cecile_aptel: Staying ready for extreme-weather events during #COVID19 is key to saving lives. Read  how forecast-based financing can h…,Chinese health officials can’t rule out person-to-person spread of #coronavirus https://www.statnews.com/2020/01/15/chinese-health-officials-cant-rule-out-person-to-person-spread-of-new-virus/ …,"New Outbreak of a SARS-Related Coronavirus in China:
https://biotech-investments.com 
#coronaviruses #coronavirus #China #SARS2 #ChineseNewYear #ChineseNewYear2020 #ChinesePneumonia #Infection #China #healthcarepic.twitter.com/8krvQG3dc5"
78,"RT @PHinGeneva: As the #Philippines celebrates the 122nd year of its nationhood, we honor all Filipino frontliners fighting #COVID19, and a…","Watch AM 01:00~
Press Conference by the Chief Cabinet Secretary Suga (January 16)
#Wuhan #pneumonia #nCoV #coronavirus #Japanhttps://twitter.com/JPN_PMO/status/1217732923463327744 …","China coronavirus: Beijing breaks its silence, but only to ‘deny rumours’ - South China Morning Post https://apple.news/AyjrcKC-mREuC0sUOOZjlIA …"
79,"RT @jamewils: Last 7 days - Number of #COVID19 cases reported worldwide and India is on top three!

Let bang some more plates! https://t.co…","China, Thailand and Japan reported #CoronaVirus cases https://twitter.com/WHOWPRO/status/1217646736451100672 …","#China has reported to WHO 139 new cases of the novel #coronavirus (2019-nCoV) in #Wuhan, #Beijing and #Shenzhen over the past two days.
This is the result of increased searching and testing for 2019-nCoV among people sick with respiratory illness.pic.twitter.com/qAuaFzYmXH"
80,"RT @EUatUN: Together with 1️⃣3️⃣2️⃣signatories, the 🇪🇺EU endorsed a timely cross-regional statement supporting @UN SG @antonioguterres’ Com…","#Japan: Ministry of Health, Labour and Welfare's official
https://www.mhlw.go.jp/stf/newpage_08906.html …
#Wuhan #coronavirus pic.twitter.com/sB59hjfHDg","China reports 17 new cases in viral pneumonia outbreak;  Li Gang, director and chief physician of the Wuhan Center for Disease Control and Prevention, said “the infectivity of the new coronavirus is not strong.” (from @AP)https://apnews.com/a478dde9f8fbc1c47d1ef6a5ede6fe9f …"
81,Ensuring clean water is available to displaced Yemenis is fundamental to keeping the threat of #COVID19 at bay.… https://t.co/9x0lpso965,"New coronavirus 'preventable and controllable', China says - BBC News https://apple.news/ALDI0thWTSgq0EKgpddz9sQ …",Market-Associated Respiratory Syndrome (MARS) Coronavirus.
82,"RT @UNIDIR: Gender analysis is not a luxury, even in an emergency. It can help us ask the right questions and focus on the right issues to…","1,723 cases of a novel Coronavirus in Wuhan City https://lnkd.in/eZ8ZdYQ ","China reports new virus cases, raising concern globally before key holiday; London Imperial College Center for Global Infectious Disease Analysis said there are likely “substantially more cases” of the new coronavirus than currently announced.  https://reut.rs/2R5YSgc "
83,"RT @labovitz: Ensuring clean water is available to displaced Yemenis is fundamental to keeping the threat of #COVID19 at bay.

@IOM_Yemen t…","Singapore spearheading development of #wuhanvirus test kit after China released draft genome of coronavirus. Designing probe to test for specific viruses within hours takes 2-3weeks. Testing probe could take another month to ensure test reliable

https://www.straitstimes.com/singapore/spore-team-working-on-test-for-wuhan-virus?utm_source=STSmartphone&utm_medium=share&utm_term=2020-01-19+13%3A50%3A27 …","This is worrisome news! — China coronavirus: at least three suspected cases found in Shenzhen, Shanghai, sources say https://www.scmp.com/news/china/society/article/3046681/china-coronavirus-least-three-suspected-cases-found-shenzhen …"
84,"#Japan #COVID19 cases: #Oita city official https://t.co/LkBcLEXdYs
20s 👨‍⚕️ nurse 🏠: Oita city
Works at National Ho… https://t.co/HrucbbVEb6","1,723 cases of a novel Coronavirus in Wuhan City  https://www.saluteh24.com/il_weblog_di_antonio/2020/01/1723-cases-of-a-novel-coronavirus-in-wuhan-city-.html …","It was New Year’s Eve when I read of the first #pneumonia case contracted in a fish market in #Wuhan, China. In only 20 days the #coronavirus has spread to  #Thailand & #Japan & fears are growing. The next days will signal how bad this #epidemic will be.https://www.bbc.com/news/health-51148303 …"
85,Encouraging words and results from @KenyaRedCross. Yet another great example of what can be accomplished thanks to… https://t.co/VG8njHIecU,"1,723 cases of a novel #Coronavirus in #Wuhan City: On the 31st December 2019, the World… https://goo.gl/fb/dZYvMV ","Novel Coronavirus – Japan (ex-China): 2nd of 3 exported cases of novel coronavirus from Wuhan city, China. Since initial report, 41 laboratory-confirmed cases of nCoV infection, including 2 deaths were reported to WHO. Two cases reported from Thailand.  https://www.who.int/csr/don/17-january-2020-novel-coronavirus-japan-ex-china/en/#.XiIuFHJe4fo.twitter …"
86,Another great thread by @jamewils,"1,723 cases of a novel Coronavirus in Wuhan City https://lnkd.in/er-wuex ","The US start reacting to the #coronavirus from #Wuhan. In less than 20 days after a case of pneumonia in China, tho outbreak is getting high attention all over the world. Worrying. @ifrchttps://twitter.com/CDCgov/status/1218252301263155203 …"
87,"RT @SpeakTB: During #COVID19, keeping TB in the news is more important than ever. We invite health journalists reporting in local languages…",C3P--Coronavirus #3 causing Pneumonia--was born in Wuhan market in early Dec. 17 new local cases & 3 suspected cases in Shenzhen mean C3P is now walking & directly contagious. And Wuhan (11-19M) is well-connected nationally (railway hub N-S China) & abroad https://www.scmp.com/news/china/society/article/3046681/china-coronavirus-least-three-suspected-cases-found-shenzhen …,"Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Novel Coronavirus – Thailand (ex-China) https://ift.tt/2TA0lwW  On 13 January 2020, the Ministry of Public Health (MoPH), Thailand reported the first imported case of lab-confirmed novel coronavirus (2019-nCoV…"
88,"The @EUeic #Covid19 platform presents all projects gathered during the @EUvsVirus hackathon, like @FutureUpLab whic… https://t.co/A60OejQgb3","Latest #coronavirus outbreak different from SARS for 3 reasons: 1) Chinese scientists hv tools unavailable in 2002
 2) acumen to look for something new 
3) transparency to warn the world

New Tech, Sharp Docs Made Fast ID of Wuhan Coronavirus Possible https://www.voanews.com/science-health/new-tech-sharp-docs-made-fast-id-wuhan-coronavirus-possible …",Researchers develop first diagnostic test for novel coronavirus in China | German Center for Infection Research - http://www.dzif.de  https://www.dzif.de/en/researchers-develop-first-diagnostic-test-novel-coronavirus-china …
89,Hypotheses: COVID19 may trigger new Diabetes in healthy individuals,China reports new coronavirus (2019-nCoV) cases ahead of key holiday. https://reut.rs/2NAhOS8 ,"Second death reported in Wuhan from China's new coronavirus--same virus family as SARS. 5 out of Wuhan's 41 patients are still severely ill. So far less contagious than SARS, which killed 10% of those infected, it could still turn out to be more lethal. https://sciencespeaksblog.org/2020/01/16/update-pneumonia-outbreak-in-wuhan-china-with-answers-about-patients-in-thailand-and-japan/ …"
90,RT @Xcastel: Encouraging words and results from @KenyaRedCross. Yet another great example of what can be accomplished thanks to the dedicat…,Frogmore Cottage and Coronavirus are trending today on Google. Und was ist mit North Cothlestone Hall?,"2 more suspected #Wuhan virus cases detected in #Singapore, both isolated as precaution https://www.straitstimes.com/singapore/2-more-suspected-wuhan-virus-cases-detected-in-singapore-both-isolated-as-precaution … #pneumonia #coronavirus #nCoV via @STcom"
91,RT @FAOemergencies: Assessments carried out by @FAO provide strong indications that the #COVID19 pandemic &amp; its impacts are driving up hung…,"Hi, New post on my website: Three U.S. Airports to Screen Passengers for Chinese Coronavirus by BY DENISE GRADY https://ift.tt/3anetzh  Bye","A first exploration for #nCoV2019  reservoir in absence of epidata: in vitro inf. of cell lines across species, as we've done w #MERS-CoV. Plenty of bat cells established #coronavirus #emergingviruses That is, if isolate is shared https://tinyurl.com/vsdyo2b ,https://tinyurl.com/scpggmn "
92,RT @CDCgov: #Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough info…,"After four more cases of a new pneumonia-inducing coronavirus in Wuhan, China, fears of possible person-to-person spread lead US public-health authorities to start screening travelers from Wuhan as they arrive in New York, Los Angeles, and San Francisco. https://thehill.com/policy/healthcare/478796-cdc-to-begin-airport-screenings-for-cases-of-new-chinese-virus …","Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Novel Coronavirus – Japan (ex-China) https://ift.tt/2G0J2gh  On 15 January 2020, the Ministry of Health, Labour and Welfare, Japan (MHLW) reported an imported case of laboratory-confirmed 2019-novel coronaviru…"
93,RT @migrpolcentre: 📢 IMPORTANT UPDATE💥We are delighted to announce that the African Union Commissioner for Social Affairs H.E Amira El Fadi…,There are currently 500 #Macau students in #pneumonia striken #Wuhan – Secretary for Social Affairs https://www.macaubusiness.com/there-are-currently-500-macau-students-in-pneumonia-striken-wuhan/ … #pneumonia #coronavirus #nCoV via @Macau_Business,Infection of new SARS-like virus not recorded in #Kyrgyzstan https://akipress.com/news:632907:Infection_of_new_SARS-like_virus_not_recorded_in_Kyrgyzstan/ … #Kyrgyz #Wuhan #pneumonia #coronavirus #nCoV via @AKIpress_com
94,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",Four more hospitalized after visiting #Wuhan https://www.thestandard.com.hk/breaking-news/section/4/140356/Four-more-hospitalized-after-visiting-Wuhan … #HongKong #pneumonia #coronavirus #nCoV via @thestandardhk,"#Taiwan says infections in #Whuan occurring in clusters, raises travel alert https://www.thestandard.com.hk/breaking-news/section/3/140350/Taiwan-says-infections-in-Whuan-occurring-in-clusters,-raises-travel-alert … #pneumonia #coronavirus #nCoV via @thestandardhk"
95,"RT @swiss_un: After 83 days, #Geneva relaunches its #Jetdeau with @DrTedros &amp; @UN_Valovaya to pay tribute to @WHO &amp; @UN ‘s work against #CO…",Info: Les #coronavirus https://information.tv5monde.com/info/les-coronavirus-341732 … via @TV5MONDEINFO,HK strengthens #Wuhan virus checks ahead of Chinese New Year https://www.thestandard.com.hk/breaking-news/section/4/140349/HK-strengthens-Wuhan-virus-checks-ahead-of-Chinese-New-Year … #HongKong #pneumonia #coronavirus #nCoV via @thestandardhk
96,Are you promoting literacy? The learning challenges people face due to the #COVID19 pandemic means your work is mor… https://t.co/s2Xt9K1TR1,Health sector promptly gears up for #nCoV infections https://en.vietnamplus.vn/health-sector-promptly-gears-up-for-ncov-infections/167435.vnp … #Vietnam #Wuhan #pneumonia #coronavirus via @VietnamPlus_Enpic.twitter.com/ekPY7BWhKL,#Coronavirus test on China returnee shows negative result https://english.onlinekhabar.com/coronavirus-test-on-china-returnee-shows-negative-result.html … #Nepal #Kathmandu #Wuhan #pneumonia #nCoV via @Online_khabar
97,"RT @cmacgm: Their work is crucial to transport basic necessities and products during this unprecedented crisis.

Thank you to all @cmacgm #…","How Would a Global Coronavirus Pandemic Impact Global Economy and Stock Markets?
https://biotech-investments.com/coronavirus-epidemic-pandemic-wuhan-china-usa-symptoms-questions-answrs-economy-stock-market/ …pic.twitter.com/LZz1rXO8LN","#China says second person dies in #Wuhan pneumonia outbreak after cases detected in #Thailand, #Japan #coronavirus ⁦@reuters @WHO⁩https://reut.rs/38fwaPI "
98,"RT @WIEGOGLOBAL: If safety guidelines are followed, street vendors can trade as safely as supermarkets.

NEW guidelines explain how informa…","Hi, New post on my website: Many in China Wear Them, but Do Masks Block Coronavirus? by BY RONI CARYN RABIN https://ift.tt/37niO3F  Bye","#Thailand finds second case of new Chinese virus, says no outbreak https://www.reuters.com/article/us-china-health-pneumonia-thailand/thailand-finds-second-case-of-new-chinese-virus-says-no-outbreak-idUSKBN1ZG0FG … #Wuhan #pneumonia #nCoV #coronavirus via @Reuters_Health"
99,"@hildabast @trishgreenhalgh #HelloMasks sound promising for #COVID19. First ""inspired by healthcare workers in the… https://t.co/t1bs3PmIFi","My hope is that the Chinese are just working to clear a backlog of infection samples, but the number of laboratory confirmed coronavirus cases in China has impressively jumped from 62 to more than 600 in a week. pic.twitter.com/anRXPPnwEp",No cause for concern about #Wuhan virus in #Singapore for now: Infectious diseases physician https://youtu.be/WJAk1WCdBms  #pneumonia #coronavirus #nCoV via @channelnewsasia
100,"Join us at the @ITU pavilion of @UN @globalcompact #LeadersSummit.

We will share with you best practices from… https://t.co/ZxbNVLuKVv","This man deserves our endless respect 
Dr. Liang Wudong, who was treating patients of corona virus in wuhan, china,gets infected while treating patients and become the first doctor to die from the new Coronavirus.… https://www.instagram.com/p/B74ed9jgBBn/?igshid=1fid8v7oein3l …",#Editorial : The risk of ''limited human-to-human transmission'' https://news.mingpao.com/pns/%E8%8B%B1%E6%96%87/article/20200117/s00017/1579198721006/editorial-the-risk-of-limited-human-to-human-transmission … #HongKong #Wuhan #pneumonia #coronavirus #nCoV via @mingpaocom
101,"RT @GovCanHealth: Just because you’re young and healthy, doesn’t mean that you’re immune to #COVID19. Watch Matt’s story about his experien…",Apple is bracing for the effects of coronavirus http://dlvr.it/RNxP17 ,Health authorities prepare CNY contingency plans for #Wuhan outbreak https://macaudailytimes.com.mo/health-authorities-prepare-cny-contingency-plans-for-wuhan-outbreak.html … #Macau #pneumonia #coronavirus #nCoV via @MacauDailyTimes
102,"RT @SapnaKmd: So lucky to work with this extraordinary team ⁦@RehabHopkins⁩! 

Innovative Approaches to Patient Rehabilitation Maximize #CO…",News about India from Time: Coronavirus Grounds Flights to China From 3 Continents. How Scared Should Travelers Be? https://ift.tt/2OcZgHP  #IndiaNews #TimeMagazine,"Can we hurry up and name the new Coronavirus so we can quit calling it Coronavirus or the China Virus? 

I'm thinking EARS or CCRS"
103,"You can now track your killcount in #Abardon. I secured myself a pretty good rank so far 😁

https://t.co/lLciqbOHIL… https://t.co/V3voCIdZuJ","Jeff Bezos’ Hacked Phone, Coronavirus Hits the US, and More News https://www.wired.com/story/jeff-bezos-phone-hack-coronavirus-us-washington …",#Vietnam responds to China’s #pneumonia outbreak https://en.vietnamplus.vn/vietnam-responds-to-chinas-pneumonia-outbreak/167353.vnp … #Wuhan #coronavirus #nCoV via @VietnamPlus_Enpic.twitter.com/7FWrca1m4Q
104,"RT @NTDworld: On 17 June, find out how .@WHO, #countries, #communities &amp; global #partners plan to recover from #COVID19 https://t.co/6ydb7r…","The Coronavirus Virion.
Three different proteins are shown in this illustration:
Blue: Spike glycoprotein trimers (Mediate the entry into the host cell) | Teal: Envelope (E) protein (Ion channels) | Purple: Hemagglutinin-esterases (Attachment to O-acetylated sialic acids) pic.twitter.com/ZegsxxnC3v",Shares of Japanese #mask makers soar on #Wuhan infection news https://www.thestandard.com.hk/breaking-news/section/2/140221/Shares-of-Japanese-mask-makers-soar-on-Wuhan-infection-news … #pneumonia #nCoV #coronavirus #Japan via @thestandardhk
105,"RT @PCPappy: For all the hate I received this week their was 20 times more support. 
Thank you for your support we all do what we do for yo…",#coronavirus zoner R,"Which seasonal flu has mortality rates of 5-15%?
The mortality rate for the #Coronavirus is not known:
a) Dying from the virus takes time. When numbers are growing fast, the ratio of deaths/infected is meaningless.
b) We do not know how many people show no or only little symptoms"
106,"RT @ShobhaBJP: Major boost for the use of Indian medicines to treat #Covid19!

Happy to see Tamil #Siddha treatment finding way out for thi…","The only way to be secure from Coronavirus. 
Ahmadinezhad is even much more dangerous than #Coronavirus.
 pic.twitter.com/3pvt2CEAZU",Corona virus coming to uk soooooo who bit an spw nibba
107,"RT @WHOAFRO: Over 222,000 confirmed #COVID19 cases on the African continent - with more than 101,000 recoveries &amp; 6,000 deaths. View countr…",Factbox: What we know and don't know about the new coronavirus - Reuters https://www.reuters.com/article/us-china-health-virus-facts-factbox/factbox-what-we-know-and-dont-know-about-the-new-coronavirus-idUSKBN1ZZ20V …,"WHO’s risk assessment of the new #coronavirus (2019-nCoV) situation has not changed:
very high in #China
high at the regional level
moderate at the global level

WHO’s situation report 25 January 2020 http://bit.ly/2TVLKMr pic.twitter.com/9FjyRCMxJd"
108,"Today is the first day of our 10-day series on Psychosocial support &amp; wellbeing during #COVID19.

Tip 1️⃣: Have a r… https://t.co/oygqoDj8k6",@CDCemergency Please forward Corona Virus breakthrough $CODXhttps://youtu.be/ui1RBt-W5HA ,WHO Declares Coronavirus Outbreak a Global Public Health Emergency -- 2nd Update ⁦@OptionsPastor⁩  https://ih.advfn.com/p.php?pid=nmona&article=81638969 …
109,Great article (in Italian) by @rquerze on how #remotework might evolve in #Italy after #COVID19. Current law covers… https://t.co/p2MEM4qbuJ,Corona Virus Breakthrough please forward https://youtu.be/ui1RBt-W5HA  $CODX,Coronavirus declared global health emergency by WHO #SmartNews https://www.bbc.com/news/world-51318246 …
110,RT @SDGLab: Because of #COVID19 many govt's have adopted social protection schemes that were absent before the virus. How best to preserve…,I am deeply regretting that #artbaselhongkong 2020 is cancelled. But there is my full understanding that #coronavirus is too dangerous and there is first priority to protect human #ArtLovers #WHO,"Report by @juliaholli on Shi Muying, a UK resident visiting family in Wuhan, China. True #coronavirus infection numbers higher than reported due to limited testing capacity and some likely infected staying at home as hospitals are unable to admit everyone. https://edition.cnn.com/2020/01/30/asia/chinese-health-care-virus-intl-hnk/index.html …"
111,China didn’t want to bring its economy to a halt but it realized that it was the only solution to contain the virus. Western countries have the benefits of China experience but they are acting as if they haven’t learnt anything. #coronavirus #COVID19,#Coronavirus: Chinese man arrested filming hospital body bags https://www.dailymail.co.uk/news/article-7961571/Whistleblower-arrested-China-secretly-filming-piles-body-bags-coronavirus-hospital.html …,#WHO says will decide on Thursday if #China #coronavirus is a global #health emergency after its expert panel was evenly split on whether it needed more infohttps://reut.rs/2NSIP3b 
112,Coronavirus would have been better than this far-fetched last minute hanging by a thread end!,"My condolences go out to his family, friends and co-workers. But I would still like to know the cause of death and official @CDCgov #coronavirus test results from crew member on #anthemoftheseas #cruise ship. Why no closure on this?",Now lets hope they didnt bring the corona virus with them... :o
113,"Interesting with regards to weather. Emerging viruses like the #coronavirus when they reach a new population who has no protection (i.e. has never been subject to this virus before) is not hampered by the weather, but when it settles in a population it tends to become seasonal.","Quarantines, closed borders, and ‘draconian measures’: tracking the response to the evolving #coronavirus outbreak. #nCoV2019https://www.thenewhumanitarian.org/maps-and-graphics/2020/01/27/coronavirus-China-outbreaks-health-infectious-diseases?utm_source=twitter&utm_medium=social&utm_campaign=social …",#Coronavirus: nearly nine million people in the Chinese city of Wuhan have been advised not to leave as public transport shuts down in bid to reduce risk of an outbreak #ResilienceForAll https://www.bbc.com/news/world-asia-china-51215348 …
114,There is a plan in #Switzerland to mitigate #coronavirus? I really start to wonder....@alain_bersethttps://twitter.com/OliviaChangCNN/status/1237433021361541120 …,#ukairports #coronavirus #stop #bbc #UkNews #WHO Can you stop all flights from China asap?!!!https://twitter.com/Sweety_Zara/status/1227667730993684480 …,Disgusting China Soup !!    Fears coronavirus may be linked to contaminated bat soup https://www.dailymail.co.uk/video/news/video-2094282/Video-Fears-coronavirus-linked-contaminated-bat-soup.html … via @MailOnline
115,"Japanese flu drug 'clearly effective' in treating #coronavirus, says China | World news | The Guardian 
https://www.theguardian.com/world/2020/mar/18/japanese-flu-drug-clearly-effective-in-treating-coronavirus-says-china …","#Australia #Coronavirus #COVID19 

A cruise ship is in lock down in Sydney Harbour with a passenger now being tested for possible coronavirus.",Coronavirus outbreak linked to bat soup sold at Wuhan market https://www.dailymail.co.uk/video/news/video-2094268/Video-Coronavirus-outbreak-linked-bat-soup-sold-Wuhan-market.html … via @MailOnline
116,He's like a kid....he cannot grasp reality even if the grown ups show it to that huuuuuuuge man-baby #justsaying #coronavirus,Apple to miss Q2 guidance as coronavirus hits iPhone supply and Chinese sales https://www.zdnet.com/article/apple-to-miss-q2-guidance-as-coronavirus-hits-iphone-supply-and-chinese-sales/#ftag=RSSbaffb68 …,Im so scared from corona virus  its speard soo fastt in 2 dayssss!
